Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Comment,Station,Year,Date,Time In,Time Out,Bait,Vis,FOV Bias,Habitat,Family,Genus,Species,Code,MaxN,Has fed
L00041.MTS,11272,23.906,Bottom Time,18.9353,SA25.150819,NWM,10.5,Frame 3,SA25.150819,2019,15/08/2019,10:52,11:54,Mackerel,3,2,Sand,Callionmidae,Callionymus,lyra,DRA,1,No
L00042.MTS,10553,39.6187,Bottom Time,34.648,SA25.150819,NWM,10.5,Frame 3,SA25.150819,2019,15/08/2019,10:52,11:54,Mackerel,3,2,Sand,Gobiidae,Pomatoschistus,pictus,PGO,1,No
L00040.MTS,7469,4.9793,Bottom Time,0.0087,SA25.150819,NWM,10.5,Frame 3,SA25.150819,2019,15/08/2019,10:52,11:54,Mackerel,3,2,Sand,Paguridae,Pagurus,bernhardus,HRC,1,No
L00042.MTS,10934,39.8727,Bottom Time,34.902,SA25.150819,NWM,10.5,Frame 3,SA25.150819,2019,15/08/2019,10:52,11:54,Mackerel,3,2,Sand,Pleuronectidae,Limanda,limanda,CDA,4,No
L00042.MTS,13346,41.4807,Bottom Time,36.51,SA25.150819,NWM,10.5,Frame 3,SA25.150819,2019,15/08/2019,10:52,11:54,Mackerel,3,2,Sand,Portunidae,Necora,puber,VSC,4,No
L00042.MTS,8987,38.5747,Bottom Time,33.604,SA25.150819,NWM,10.5,Frame 3,SA25.150819,2019,15/08/2019,10:52,11:54,Mackerel,3,2,Sand,Scyliorhinidae,Scyliorhinus,canicula,LSD,2,No
L00042.MTS,8764,22.2427,Bottom Time,17.3433,SA26.150819,NWM,20.9,Frame 1,SA26.150819,2019,15/08/2019,11:01,12:10,Mackerel,2,2,Sand,Gadidae,Melanogrammus,aeglefinus,HAD,2,No
L00043.MTS,12292,40.794,Bottom Time,35.8947,SA26.150819,NWM,20.9,Frame 1,SA26.150819,2019,15/08/2019,11:01,12:10,Mackerel,2,2,Sand,Gadidae,Merlangius,merlangus,WHI,24,No
L00043.MTS,1301,33.4667,Bottom Time,28.5673,SA26.150819,NWM,20.9,Frame 1,SA26.150819,2019,15/08/2019,11:01,12:10,Mackerel,2,2,Sand,Portunidae,Necora,puber,VSC,1,No
L00042.MTS,323,32.774,Bottom Time,26.8513,SA27.150819,NWM,36.9,Frame 2,SA27.150819,2019,15/08/2019,11:10,12:27,Mackerel,1,1,Mud,Gadidae,Melanogrammus,aeglefinus,HAD,1,No
L00044.MTS,17322,76.4733,Bottom Time,70.5507,SA27.150819,NWM,36.9,Frame 2,SA27.150819,2019,15/08/2019,11:10,12:27,Mackerel,1,1,Mud,Gadidae,Merlangius,merlangus,WHI,3,No
L00042.MTS,20824,46.4413,Bottom Time,40.5187,SA27.150819,NWM,36.9,Frame 2,SA27.150819,2019,15/08/2019,11:10,12:27,Mackerel,1,1,Mud,Paguridae,Pagurus,bernhardus,HRC,1,No
L00044.MTS,20802,78.7933,Bottom Time,72.8707,SA27.150819,NWM,36.9,Frame 2,SA27.150819,2019,15/08/2019,11:10,12:27,Mackerel,1,1,Mud,Portunidae,Necora,puber,VSC,1,No
L00044.MTS,4079,67.6447,Bottom Time,61.722,SA27.150819,NWM,36.9,Frame 2,SA27.150819,2019,15/08/2019,11:10,12:27,Mackerel,1,1,Mud,Triglidae,Eutrigla,gurnardus,GGU,2,No
L00046.MTS,6121,20.464,Bottom Time,16.224,SA28.150819,NWM,10.3,Frame 3,SA28.150819,2019,15/08/2019,12:02,13:06,Mackerel,3,2,Sand,Asteriidae,Asterias,rubens,CSF,3,No
L00045.MTS,7045,4.6967,Bottom Time,0.4567,SA28.150819,NWM,10.3,Frame 3,SA28.150819,2019,15/08/2019,12:02,13:06,Mackerel,3,2,Sand,Cancridae,Cancer,pagurus,BRC,2,No
L00046.MTS,15732,26.8713,Bottom Time,22.6313,SA28.150819,NWM,10.3,Frame 3,SA28.150819,2019,15/08/2019,12:02,13:06,Mackerel,3,2,Sand,Gadidae,Gadus,morhua,COD,3,No
L00046.MTS,5824,20.266,Bottom Time,16.026,SA28.150819,NWM,10.3,Frame 3,SA28.150819,2019,15/08/2019,12:02,13:06,Mackerel,3,2,Sand,Gobiidae,Gobiusculus,flavescens,TSG,1,No
L00045.MTS,12137,8.0913,Bottom Time,3.8513,SA28.150819,NWM,10.3,Frame 3,SA28.150819,2019,15/08/2019,12:02,13:06,Mackerel,3,2,Sand,Gobiidae,Pomatoschistus,pictus,PGO,1,No
L00047.MTS,23253,48.0773,Bottom Time,43.8373,SA28.150819,NWM,10.3,Frame 3,SA28.150819,2019,15/08/2019,12:02,13:06,Mackerel,3,2,Sand,Pleuronectidae,Limanda,limanda,CDA,2,No
L00048.MTS,4534,51.788,Bottom Time,47.548,SA28.150819,NWM,10.3,Frame 3,SA28.150819,2019,15/08/2019,12:02,13:06,Mackerel,3,2,Sand,Pleuronectidae,Pleuronectes,platessa,PLA,1,No
L00047.MTS,19307,45.4467,Bottom Time,41.2067,SA28.150819,NWM,10.3,Frame 3,SA28.150819,2019,15/08/2019,12:02,13:06,Mackerel,3,2,Sand,Portunidae,Necora,puber,VSC,3,No
L00046.MTS,3819,18.9293,Bottom Time,14.6893,SA28.150819,NWM,10.3,Frame 3,SA28.150819,2019,15/08/2019,12:02,13:06,Mackerel,3,2,Sand,Scyliorhinidae,Scyliorhinus,canicula,LSD,1,No
L00047.MTS,20743,46.404,Bottom Time,42.164,SA28.150819,NWM,10.3,Frame 3,SA28.150819,2019,15/08/2019,12:02,13:06,Mackerel,3,2,Sand,Triglidae,Eutrigla,gurnardus,GGU,1,No
L00048.MTS,21165,46.7093,Bottom Time,42.1513,SA29.150819,NWM,21.3,Frame 1,SA29.150819,2019,15/08/2019,12:23,13:24,Mackerel,2,2,Sand,Gadidae,Melanogrammus,aeglefinus,HAD,2,No
L00047.MTS,18035,28.4233,Bottom Time,23.8653,SA29.150819,NWM,21.3,Frame 1,SA29.150819,2019,15/08/2019,12:23,13:24,Mackerel,2,2,Sand,Gadidae,Merlangius,merlangus,WHI,12,No
L00048.MTS,17061,43.9733,Bottom Time,39.4153,SA29.150819,NWM,21.3,Frame 1,SA29.150819,2019,15/08/2019,12:23,13:24,Mackerel,2,2,Sand,Paguridae,Pagurus,bernhardus,HRC,1,No
L00046.MTS,7464,4.976,Bottom Time,0.418,SA29.150819,NWM,21.3,Frame 1,SA29.150819,2019,15/08/2019,12:23,13:24,Mackerel,2,2,Sand,Pleuronectidae,Limanda,limanda,CDA,1,No
L00049.MTS,11524,56.4887,Bottom Time,51.9307,SA29.150819,NWM,21.3,Frame 1,SA29.150819,2019,15/08/2019,12:23,13:24,Mackerel,2,2,Sand,Scyliorhinidae,Scyliorhinus,canicula,LSD,1,No
L00046.MTS,13878,9.252,Bottom Time,4.4627,SA30.150819,NWM,34.5,Frame 2,SA30.150819,2019,15/08/2019,12:45,13:48,Mackerel,1,2,Mud,Gadidae,Melanogrammus,aeglefinus,HAD,1,No
L00046.MTS,19313,12.8753,Bottom Time,8.086,SA30.150819,NWM,34.5,Frame 2,SA30.150819,2019,15/08/2019,12:45,13:48,Mackerel,1,2,Mud,Gadidae,Merlangius,merlangus,WHI,1,No
L00047.MTS,16305,27.246,Bottom Time,22.4567,SA30.150819,NWM,34.5,Frame 2,SA30.150819,2019,15/08/2019,12:45,13:48,Mackerel,1,2,Mud,Pleuronectidae,Limanda,limanda,CDA,1,No
L00051.MTS,19135,29.14,Bottom Time,24.9687,SA31.150819,NWM,9.56,Frame 3,SA31.150819,2019,15/08/2019,13:14,14:22,Mackerel,3,2,Sand,Callionmidae,Callionymus,lyra,DRA,1,No
L00052.MTS,1967,33.8867,Bottom Time,29.7153,SA31.150819,NWM,9.56,Frame 3,SA31.150819,2019,15/08/2019,13:14,14:22,Mackerel,3,2,Sand,Gobiidae,Pomatoschistus,pictus,PGO,1,No
L00051.MTS,911,16.9907,Bottom Time,12.8193,SA31.150819,NWM,9.56,Frame 3,SA31.150819,2019,15/08/2019,13:14,14:22,Mackerel,3,2,Sand,Paguridae,Pagurus,bernhardus,HRC,3,No
L00051.MTS,23071,31.764,Bottom Time,27.5927,SA31.150819,NWM,9.56,Frame 3,SA31.150819,2019,15/08/2019,13:14,14:22,Mackerel,3,2,Sand,Pleuronectidae,Limanda,limanda,CDA,1,No
L00051.MTS,3964,19.026,Bottom Time,14.8547,SA31.150819,NWM,9.56,Frame 3,SA31.150819,2019,15/08/2019,13:14,14:22,Mackerel,3,2,Sand,Portunidae,Carcinus,maenas,SHC,2,No
L00052.MTS,15475,42.892,Bottom Time,38.7207,SA31.150819,NWM,9.56,Frame 3,SA31.150819,2019,15/08/2019,13:14,14:22,Mackerel,3,2,Sand,Portunidae,Necora,puber,VSC,4,No
L00051.MTS,13044,25.0793,Bottom Time,19.956,SA32.150819,NWM,20.5,Frame 1,SA32.150819,2019,15/08/2019,13:38,14:39,Mackerel,2,2,Sand,Cancridae,Cancer,pagurus,BRC,1,No
L00051.MTS,20436,30.0073,Bottom Time,24.884,SA32.150819,NWM,20.5,Frame 1,SA32.150819,2019,15/08/2019,13:38,14:39,Mackerel,2,2,Sand,Gadidae,Gadus,morhua,COD,1,No
L00053.MTS,12466,57.076,Bottom Time,51.9527,SA32.150819,NWM,20.5,Frame 1,SA32.150819,2019,15/08/2019,13:38,14:39,Mackerel,2,2,Sand,Gadidae,Melanogrammus,aeglefinus,HAD,2,No
L00052.MTS,3899,35.1747,Bottom Time,30.0513,SA32.150819,NWM,20.5,Frame 1,SA32.150819,2019,15/08/2019,13:38,14:39,Mackerel,2,2,Sand,Gadidae,Merlangius,merlangus,WHI,13,No
L00053.MTS,10811,55.9727,Bottom Time,50.8493,SA32.150819,NWM,20.5,Frame 1,SA32.150819,2019,15/08/2019,13:38,14:39,Mackerel,2,2,Sand,Portunidae,Carcinus,maenas,SHC,2,No
L00052.MTS,5668,36.354,Bottom Time,31.2307,SA32.150819,NWM,20.5,Frame 1,SA32.150819,2019,15/08/2019,13:38,14:39,Mackerel,2,2,Sand,Portunidae,Necora,puber,VSC,2,No
L00050.MTS,12517,8.3447,Bottom Time,3.2213,SA32.150819,NWM,20.5,Frame 1,SA32.150819,2019,15/08/2019,13:38,14:39,Mackerel,2,2,Sand,Scyliorhinidae,Scyliorhinus,canicula,LSD,2,No
L00053.MTS,3953,51.4007,Bottom Time,46.2773,SA32.150819,NWM,20.5,Frame 1,SA32.150819,2019,15/08/2019,13:38,14:39,Mackerel,2,2,Sand,Triglidae,Eutrigla,gurnardus,GGU,2,No
L00051.MTS,17028,11.352,Bottom Time,6.3207,SA33.150819,NWM,36.1,Frame 2,SA33.150819,2019,15/08/2019,14:02,13:08,Mackerel,1,2,Mud,Gadidae,Merlangius,merlangus,WHI,2,No
L00052.MTS,3125,18.4593,Bottom Time,13.428,SA33.150819,NWM,36.1,Frame 2,SA33.150819,2019,15/08/2019,14:02,13:08,Mackerel,1,2,Mud,Galatheidae,Munida,rugosa,SQL,1,No
L00053.MTS,15474,42.8747,Bottom Time,37.8433,SA33.150819,NWM,36.1,Frame 2,SA33.150819,2019,15/08/2019,14:02,13:08,Mackerel,1,2,Mud,Pleuronectidae,Limanda,limanda,CDA,1,No
L00053.MTS,14021,41.906,Bottom Time,36.8747,SA33.150819,NWM,36.1,Frame 2,SA33.150819,2019,15/08/2019,14:02,13:08,Mackerel,1,2,Mud,Portunidae,Carcinus,maenas,SHC,1,No
L00052.MTS,13553,25.4113,Bottom Time,20.38,SA33.150819,NWM,36.1,Frame 2,SA33.150819,2019,15/08/2019,14:02,13:08,Mackerel,1,2,Mud,Scyliorhinidae,Scyliorhinus,canicula,LSD,1,No
L00054.MTS,5349,52.3073,Bottom Time,47.276,SA33.150819,NWM,36.1,Frame 2,SA33.150819,2019,15/08/2019,14:02,13:08,Mackerel,1,2,Mud,Triglidae,Eutrigla,gurnardus,GGU,1,No
L00057.MTS,23109,47.9887,Bottom Time,43.1547,SA34.160819,NWM,10.8,Frame 1,SA34.160819,2019,16/08/2019,11:01,12:05,Mackerel,3,2,AGP,Asteriidae,Asterias,rubens,CSF,1,No
L00056.MTS,13424,25.3327,Bottom Time,20.4987,SA34.160819,NWM,10.8,Frame 1,SA34.160819,2019,16/08/2019,11:01,12:05,Mackerel,3,2,AGP,Cancridae,Cancer,pagurus,BRC,1,No
L00055.MTS,7333,4.8887,Bottom Time,0.0547,SA34.160819,NWM,10.8,Frame 1,SA34.160819,2019,16/08/2019,11:01,12:05,Mackerel,3,2,AGP,Cionidae,Ciona,intestinalis,VTC,65,No
L00058.MTS,1329,49.6753,Bottom Time,44.8413,SA34.160819,NWM,10.8,Frame 1,SA34.160819,2019,16/08/2019,11:01,12:05,Mackerel,3,2,AGP,Cottidae,Taurulus,bubalis,LSS,1,No
L00055.MTS,14691,9.794,Bottom Time,4.96,SA34.160819,NWM,10.8,Frame 1,SA34.160819,2019,16/08/2019,11:01,12:05,Mackerel,3,2,AGP,Gadidae,Gadus,morhua,COD,1,No
L00055.MTS,7341,4.894,Bottom Time,0.06,SA34.160819,NWM,10.8,Frame 1,SA34.160819,2019,16/08/2019,11:01,12:05,Mackerel,3,2,AGP,Gadidae,Pollachius,pollachius,POL,1,No
L00055.MTS,10990,7.3267,Bottom Time,2.4927,SA34.160819,NWM,10.8,Frame 1,SA34.160819,2019,16/08/2019,11:01,12:05,Mackerel,3,2,AGP,Gobiidae,Gobiusculus,flavescens,TSG,2,No
L00058.MTS,4681,51.91,Bottom Time,47.076,SA34.160819,NWM,10.8,Frame 1,SA34.160819,2019,16/08/2019,11:01,12:05,Mackerel,3,2,AGP,Gobiidae,Pomatoschistus,pictus,PGO,3,No
L00055.MTS,13590,9.06,Bottom Time,4.226,SA34.160819,NWM,10.8,Frame 1,SA34.160819,2019,16/08/2019,11:01,12:05,Mackerel,3,2,AGP,Labridae,Centrolabrus,exoletus,RCO,5,No
L00057.MTS,20435,46.206,Bottom Time,41.372,SA34.160819,NWM,10.8,Frame 1,SA34.160819,2019,16/08/2019,11:01,12:05,Mackerel,3,2,AGP,Portunidae,Necora,puber,VSC,2,No
L00057.MTS,11584,40.3053,Bottom Time,35.4713,SA34.160819,NWM,10.8,Frame 1,SA34.160819,2019,16/08/2019,11:01,12:05,Mackerel,3,2,AGP,Scyliorhinidae,Scyliorhinus,canicula,LSD,2,No
L00057.MTS,17152,27.818,Bottom Time,20.694,SA35.160819,NWM,15.6,Frame 2,SA35.160819,2019,16/08/2019,11:11,12:20,Mackerel,3,2,Sand,Asteriidae,Asterias,rubens,CSF,1,No
L00057.MTS,4159,19.156,Bottom Time,12.032,SA35.160819,NWM,15.6,Frame 2,SA35.160819,2019,16/08/2019,11:11,12:20,Mackerel,3,2,Sand,Callionmidae,Callionymus,lyra,DRA,1,No
L00057.MTS,17798,28.2487,Bottom Time,21.1247,SA35.160819,NWM,15.6,Frame 2,SA35.160819,2019,16/08/2019,11:11,12:20,Mackerel,3,2,Sand,Gadidae,Gadus,morhua,COD,2,No
L00059.MTS,15203,58.8853,Bottom Time,51.7613,SA35.160819,NWM,15.6,Frame 2,SA35.160819,2019,16/08/2019,11:11,12:20,Mackerel,3,2,Sand,Gobiidae,Pomatoschistus,pictus,PGO,1,No
L00057.MTS,6959,21.0227,Bottom Time,13.8987,SA35.160819,NWM,15.6,Frame 2,SA35.160819,2019,16/08/2019,11:11,12:20,Mackerel,3,2,Sand,Paguridae,Pagurus,bernhardus,HRC,1,No
L00057.MTS,19000,29.05,Bottom Time,21.926,SA35.160819,NWM,15.6,Frame 2,SA35.160819,2019,16/08/2019,11:11,12:20,Mackerel,3,2,Sand,Portunidae,Necora,puber,VSC,3,No
L00057.MTS,17372,27.9647,Bottom Time,20.8407,SA35.160819,NWM,15.6,Frame 2,SA35.160819,2019,16/08/2019,11:11,12:20,Mackerel,3,2,Sand,Scyliorhinidae,Scyliorhinus,canicula,LSD,2,No
L00056.MTS,6768,20.912,Bottom Time,12.3313,SA36.160819,NWM,32.2,Frame 3,SA36.160819,2019,16/08/2019,11:23,12:38,Mackerel,2,2,Mud,Callionmidae,Callionymus,lyra,DRA,1,No
L00057.MTS,15076,42.6573,Bottom Time,34.0767,SA36.160819,NWM,32.2,Frame 3,SA36.160819,2019,16/08/2019,11:23,12:38,Mackerel,2,2,Mud,Gadidae,Melanogrammus,aeglefinus,HAD,1,No
L00059.MTS,18389,77.2887,Bottom Time,68.708,SA36.160819,NWM,32.2,Frame 3,SA36.160819,2019,16/08/2019,11:23,12:38,Mackerel,2,2,Mud,Gadidae,Merlangius,merlangus,WHI,5,No
L00058.MTS,5745,52.6433,Bottom Time,44.0627,SA36.160819,NWM,32.2,Frame 3,SA36.160819,2019,16/08/2019,11:23,12:38,Mackerel,2,2,Mud,Galatheidae,Munida,rugosa,SQL,1,No
L00059.MTS,3513,67.3713,Bottom Time,58.7907,SA36.160819,NWM,32.2,Frame 3,SA36.160819,2019,16/08/2019,11:23,12:38,Mackerel,2,2,Mud,Scyliorhinidae,Scyliorhinus,canicula,LSD,1,No
L00063.MTS,8522,54.4467,Bottom Time,49.9033,SA37.160819,NWM,8.85,Frame 1,SA37.160819,2019,16/08/2019,12:14,13:18,Mackerel,2,2,AGP,Asterinidae,Asterina,gibbosa,CSR,1,No
L00060.MTS,12926,8.6173,Bottom Time,4.074,SA37.160819,NWM,8.85,Frame 1,SA37.160819,2019,16/08/2019,12:14,13:18,Mackerel,2,2,AGP,Gadidae,Gadus,morhua,COD,2,No
L00060.MTS,18929,12.6193,Bottom Time,8.076,SA37.160819,NWM,8.85,Frame 1,SA37.160819,2019,16/08/2019,12:14,13:18,Mackerel,2,2,AGP,Gadidae,Pollachius,pollachius,POL,1,No
L00061.MTS,11246,23.8807,Bottom Time,19.3373,SA37.160819,NWM,8.85,Frame 1,SA37.160819,2019,16/08/2019,12:14,13:18,Mackerel,2,2,AGP,Gobiidae,Gobiusculus,flavescens,TSG,62,No
L00062.MTS,9902,39.1767,Bottom Time,34.6333,SA37.160819,NWM,8.85,Frame 1,SA37.160819,2019,16/08/2019,12:14,13:18,Mackerel,2,2,AGP,Gobiidae,Pomatoschistus,pictus,PGO,1,No
L00062.MTS,10563,39.6173,Bottom Time,35.074,SA37.160819,NWM,8.85,Frame 1,SA37.160819,2019,16/08/2019,12:14,13:18,Mackerel,2,2,AGP,Portunidae,Necora,puber,VSC,2,No
L00061.MTS,1290,17.2433,Bottom Time,12.7,SA37.160819,NWM,8.85,Frame 1,SA37.160819,2019,16/08/2019,12:14,13:18,Mackerel,2,2,AGP,Scyliorhinidae,Scyliorhinus,canicula,LSD,1,No
L00062.MTS,19043,29.0787,Bottom Time,23.5993,SA38.160819,NWM,17.9,Frame 2,SA38.160819,2019,16/08/2019,12:31,13:46,Mackerel,3,2,Gravel,Gadidae,Melanogrammus,aeglefinus,HAD,1,No
L00063.MTS,2131,33.9867,Bottom Time,28.5073,SA38.160819,NWM,17.9,Frame 2,SA38.160819,2019,16/08/2019,12:31,13:46,Mackerel,3,2,Gravel,Gadidae,Merlangius,merlangus,WHI,2,No
L00064.MTS,2832,50.638,Bottom Time,45.1587,SA38.160819,NWM,17.9,Frame 2,SA38.160819,2019,16/08/2019,12:31,13:46,Mackerel,3,2,Gravel,Paguridae,Pagurus,bernhardus,HRC,1,No
L00062.MTS,13524,25.3993,Bottom Time,19.92,SA38.160819,NWM,17.9,Frame 2,SA38.160819,2019,16/08/2019,12:31,13:46,Mackerel,3,2,Gravel,Pectinidae,Aequipecten,opercularis,QSC,1,No
L00061.MTS,12172,8.1147,Bottom Time,2.6353,SA38.160819,NWM,17.9,Frame 2,SA38.160819,2019,16/08/2019,12:31,13:46,Mackerel,3,2,Gravel,Portunidae,Carcinus,maenas,SHC,1,No
L00065.MTS,16095,75.6627,Bottom Time,70.1833,SA38.160819,NWM,17.9,Frame 2,SA38.160819,2019,16/08/2019,12:31,13:46,Mackerel,3,2,Gravel,Portunidae,Necora,puber,VSC,4,No
L00063.MTS,1493,33.5613,Bottom Time,28.082,SA38.160819,NWM,17.9,Frame 2,SA38.160819,2019,16/08/2019,12:31,13:46,Mackerel,3,2,Gravel,Scyliorhinidae,Scyliorhinus,canicula,LSD,2,No
L00061.MTS,17634,11.756,Bottom Time,6.2767,SA38.160819,NWM,17.9,Frame 2,SA38.160819,2019,16/08/2019,12:31,13:46,Mackerel,3,2,Gravel,Triglidae,Eutrigla,gurnardus,GGU,1,No
L00064.MTS,18668,61.2513,Bottom Time,53.6067,SA39.160819,NWM,36.5,Frame 3,SA39.160819,2019,16/08/2019,12:53,13:58,Mackerel,2,2,Mud,Callionmidae,Callionymus,lyra,DRA,1,No
L00065.MTS,7831,70.2187,Bottom Time,62.574,SA39.160819,NWM,36.5,Frame 3,SA39.160819,2019,16/08/2019,12:53,13:58,Mackerel,2,2,Mud,Gadidae,Merlangius,merlangus,WHI,9,No
L00063.MTS,12825,41.1567,Bottom Time,33.512,SA39.160819,NWM,36.5,Frame 3,SA39.160819,2019,16/08/2019,12:53,13:58,Mackerel,2,2,Mud,Nephropidae,Nephrops,norvegicus,LAN,1,No
L00061.MTS,13482,8.988,Bottom Time,1.3433,SA39.160819,NWM,36.5,Frame 3,SA39.160819,2019,16/08/2019,12:53,13:58,Mackerel,2,2,Mud,Paguridae,Pagurus,bernhardus,HRC,1,No
L00063.MTS,10665,39.7167,Bottom Time,32.072,SA39.160819,NWM,36.5,Frame 3,SA39.160819,2019,16/08/2019,12:53,13:58,Mackerel,2,2,Mud,Portunidae,Necora,puber,VSC,1,No
L00062.MTS,9656,22.8373,Bottom Time,15.1927,SA39.160819,NWM,36.5,Frame 3,SA39.160819,2019,16/08/2019,12:53,13:58,Mackerel,2,2,Mud,Scyliorhinidae,Scyliorhinus,canicula,LSD,1,No
L00067.MTS,18035,44.6373,Bottom Time,39.5173,SA40.160819,NWM,5.49,Frame 1,SA40.160819,2019,16/08/2019,13:35,14:36,Mackerel,2,2,Sand,Asteriidae,Asterias,rubens,CSF,1,No
L00067.MTS,12223,40.7627,Bottom Time,35.6427,SA40.160819,NWM,5.49,Frame 1,SA40.160819,2019,16/08/2019,13:35,14:36,Mackerel,2,2,Sand,Gadidae,Gadus,morhua,COD,1,No
L00066.MTS,16712,27.5413,Bottom Time,22.4213,SA40.160819,NWM,5.49,Frame 1,SA40.160819,2019,16/08/2019,13:35,14:36,Mackerel,2,2,Sand,Gadidae,Melanogrammus,aeglefinus,HAD,1,No
L00067.MTS,15674,43.0633,Bottom Time,37.9433,SA40.160819,NWM,5.49,Frame 1,SA40.160819,2019,16/08/2019,13:35,14:36,Mackerel,2,2,Sand,Gadidae,Merlangius,merlangus,WHI,12,No
L00067.MTS,24063,48.656,Bottom Time,43.536,SA40.160819,NWM,5.49,Frame 1,SA40.160819,2019,16/08/2019,13:35,14:36,Mackerel,2,2,Sand,Nephropidae,Homarus,gammarus,COL,1,No
L00065.MTS,7846,5.2307,Bottom Time,0.1107,SA40.160819,NWM,5.49,Frame 1,SA40.160819,2019,16/08/2019,13:35,14:36,Mackerel,2,2,Sand,Paguridae,Pagurus,bernhardus,HRC,1,No
L00065.MTS,11942,7.9613,Bottom Time,2.8413,SA40.160819,NWM,5.49,Frame 1,SA40.160819,2019,16/08/2019,13:35,14:36,Mackerel,2,2,Sand,Portunidae,Carcinus,maenas,SHC,1,No
L00066.MTS,12053,24.4353,Bottom Time,19.3153,SA40.160819,NWM,5.49,Frame 1,SA40.160819,2019,16/08/2019,13:35,14:36,Mackerel,2,2,Sand,Portunidae,Necora,puber,VSC,3,No
L00065.MTS,21038,14.0253,Bottom Time,8.9053,SA40.160819,NWM,5.49,Frame 1,SA40.160819,2019,16/08/2019,13:35,14:36,Mackerel,2,2,Sand,Scombrini,Scomber,scombrus,MAC,1,No
L00068.MTS,4652,19.4847,Bottom Time,14.85,SA41.160819,NWM,18.6,Frame 2,SA41.160819,2019,16/08/2019,13:57,14:59,Mackerel,2,2,Sand,Gadidae,Merlangius,merlangus,WHI,5,No
L00068.MTS,12382,24.638,Bottom Time,20.0033,SA41.160819,NWM,18.6,Frame 2,SA41.160819,2019,16/08/2019,13:57,14:59,Mackerel,2,2,Sand,Nephropidae,Homarus,gammarus,COL,1,No
L00067.MTS,18027,12.018,Bottom Time,7.3833,SA41.160819,NWM,18.6,Frame 2,SA41.160819,2019,16/08/2019,13:57,14:59,Mackerel,2,2,Sand,Paguridae,Pagurus,bernhardus,HRC,1,No
L00067.MTS,20611,13.7407,Bottom Time,9.106,SA41.160819,NWM,18.6,Frame 2,SA41.160819,2019,16/08/2019,13:57,14:59,Mackerel,2,2,Sand,Pleuronectidae,Limanda,limanda,CDA,1,No
L00069.MTS,6791,37.1027,Bottom Time,32.468,SA41.160819,NWM,18.6,Frame 2,SA41.160819,2019,16/08/2019,13:57,14:59,Mackerel,2,2,Sand,Scyliorhinidae,Scyliorhinus,canicula,LSD,2,No
L00069.MTS,13524,41.63,Landing Time,39.8967,SA42.160819,NWM,37.7,Frame 3,SA42.160819,2019,16/08/2019,14:19,15:21,Mackerel,2,2,Mud,Buccinidae,Buccinum,undatum,WLK,1,No
L00068.MTS,21250,30.5667,Landing Time,28.8333,SA42.160819,NWM,37.7,Frame 3,SA42.160819,2019,16/08/2019,14:19,15:21,Mackerel,2,2,Mud,Gadidae,Melanogrammus,aeglefinus,HAD,1,No
L00069.MTS,9818,39.1593,Landing Time,37.426,SA42.160819,NWM,37.7,Frame 3,SA42.160819,2019,16/08/2019,14:19,15:21,Mackerel,2,2,Mud,Gadidae,Merlangius,merlangus,WHI,13,No
L00069.MTS,14567,42.3253,Landing Time,40.592,SA42.160819,NWM,37.7,Frame 3,SA42.160819,2019,16/08/2019,14:19,15:21,Mackerel,2,2,Mud,Galatheidae,Munida,rugosa,SQL,5,No
L00069.MTS,0,32.614,Landing Time,30.8807,SA42.160819,NWM,37.7,Frame 3,SA42.160819,2019,16/08/2019,14:19,15:21,Mackerel,2,2,Mud,Paguridae,Pagurus,bernhardus,HRC,1,No
L00068.MTS,23655,32.17,Landing Time,30.4367,SA42.160819,NWM,37.7,Frame 3,SA42.160819,2019,16/08/2019,14:19,15:21,Mackerel,2,2,Mud,Portunidae,Necora,puber,VSC,2,No
L00068.MTS,16530,27.42,Landing Time,25.6867,SA42.160819,NWM,37.7,Frame 3,SA42.160819,2019,16/08/2019,14:19,15:21,Mackerel,2,2,Mud,Triglidae,Eutrigla,gurnardus,GGU,1,No
L00074.MTS,7288,37.4173,Bottom Time,31.7967,SA43.190819,NWM,10.3,Frame 2,SA43.190819,2019,19/08/2019,13:20,14:22,Mackerel,2,2,Algae,Gobiidae,Gobiusculus,flavescens,TSG,28,No
L00075.MTS,17381,60.3287,Bottom Time,54.708,SA43.190819,NWM,10.3,Frame 2,SA43.190819,2019,19/08/2019,13:20,14:22,Mackerel,2,2,Algae,Scyliorhinidae,Scyliorhinus,canicula,LSD,2,No
L00076.MTS,4142,67.7827,Bottom Time,62.6347,SA44.190819,NWM,19.5,Frame 3,SA44.190819,2019,19/08/2019,13:26,14:39,Mackerel,3,2,Gravel,Callionmidae,Callionymus,lyra,DRA,2,No
L00074.MTS,15156,42.7107,Bottom Time,37.5627,SA44.190819,NWM,19.5,Frame 3,SA44.190819,2019,19/08/2019,13:26,14:39,Mackerel,3,2,Gravel,Gadidae,Gadus,morhua,COD,2,No
L00076.MTS,10682,72.1427,Bottom Time,66.9947,SA44.190819,NWM,19.5,Frame 3,SA44.190819,2019,19/08/2019,13:26,14:39,Mackerel,3,2,Gravel,Paguridae,Pagurus,bernhardus,HRC,1,No
